TRAT,LOCAL_YEAR,DFC,PROD,YEAR,CULTIVAR,yield_class,sev_class,region_class,altitude_class,altitude
2,4_2024,46.46875,4573.333333333333,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
2,4_2024,52.21875,4915.589080459771,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
2,4_2024,48.625,4385.689655172414,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
2,4_2024,54.625,4858.002873563219,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
3,4_2024,48.2375,4895.459770114942,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
3,4_2024,44.125,4922.8448275862065,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
3,4_2024,46.5,4883.477011494253,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
3,4_2024,47.64875,5096.724137931034,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
4,4_2024,49.375,4824.418103448275,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
4,4_2024,54.75,4659.181034482758,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
4,4_2024,51.4375,4927.1551724137935,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
4,4_2024,52.09375,4672.5718390804595,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
5,4_2024,49.59375,4040.76867816092,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
5,4_2024,53.1875,4526.637931034483,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
5,4_2024,53.5,4871.839080459771,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
5,4_2024,53.6875,4738.649425287356,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
6,4_2024,53.8125,4631.5301724137935,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
6,4_2024,54.96875,4577.456896551725,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
6,4_2024,55.0625,4296.8031609195405,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
6,4_2024,54.375,4492.995689655173,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
7,4_2024,56.40625,4270.833333333333,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
7,4_2024,57.8125,4372.593390804598,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
7,4_2024,54.875,4475.086206896552,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
7,4_2024,57.28125,4643.5344827586205,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
8,4_2024,54.5625,4847.5,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
8,4_2024,51.0625,4534.051724137931,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
8,4_2024,50.53125,4492.995689655173,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
8,4_2024,55.0625,4590.445402298851,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
9,4_2024,53.9375,4387.370689655173,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
9,4_2024,57.5,4546.10632183908,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
9,4_2024,54.5,4489.597701149425,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
9,4_2024,58.275,4470.675287356322,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
10,4_2024,49.0625,5174.166666666666,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
10,4_2024,51,4460.186781609195,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
10,4_2024,53.875,5077.241379310344,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
10,4_2024,48.5625,5149.7844827586205,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
11,4_2024,48.65625,5068.383620689656,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
11,4_2024,53.09375,4631.989942528736,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
11,4_2024,47,5050.833333333333,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
11,4_2024,48.5,5165.9698275862065,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
12,4_2024,52.4375,4789.224137931034,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
12,4_2024,54.71875,4754.0948275862065,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
12,4_2024,53,4782.040229885058,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
12,4_2024,53.84375,4983.620689655173,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
13,4_2024,45.1875,5199.137931034483,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
13,4_2024,43.25,5160.775862068965,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
13,4_2024,47,5167.514367816091,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
13,4_2024,44.1,5111.810344827586,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
14,4_2024,47.15625,4719.181034482758,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
14,4_2024,45.1875,5310.050287356322,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
14,4_2024,47.71875,5267.600574712645,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
14,4_2024,47.1875,4700.323275862069,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
15,4_2024,53.46875,4951.3218390804595,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
15,4_2024,54.0625,4580.0718390804595,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
15,4_2024,53.8125,4691.25,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
15,4_2024,54.40625,4615.086206896552,2024,DM 76IX77 RSF IX2,>3745,>35,north,>635,739
1,5_2024,38,2907.7088122605364,2024,NEO 610 IPRO,<3745,>35,south,>635,956
1,5_2024,35,2751.7241379310344,2024,NEO 610 IPRO,<3745,<35,south,>635,956
1,5_2024,42,2768.1226053639843,2024,NEO 610 IPRO,<3745,>35,south,>635,956
1,5_2024,37,3003.111111111111,2024,NEO 610 IPRO,<3745,>35,south,>635,956
2,5_2024,5,3938.114942528736,2024,NEO 610 IPRO,>3745,<35,south,>635,956
2,5_2024,6,4120.183908045977,2024,NEO 610 IPRO,>3745,<35,south,>635,956
2,5_2024,9,3677.6551724137935,2024,NEO 610 IPRO,<3745,<35,south,>635,956
2,5_2024,9,3698.3141762452105,2024,NEO 610 IPRO,<3745,<35,south,>635,956
3,5_2024,5,4336.341762452107,2024,NEO 610 IPRO,>3745,<35,south,>635,956
3,5_2024,4,4248,2024,NEO 610 IPRO,>3745,<35,south,>635,956
3,5_2024,5,4193.777777777778,2024,NEO 610 IPRO,>3745,<35,south,>635,956
3,5_2024,6,4281.578544061304,2024,NEO 610 IPRO,>3745,<35,south,>635,956
4,5_2024,5,4480,2024,NEO 610 IPRO,>3745,<35,south,>635,956
4,5_2024,2,4643.724137931034,2024,NEO 610 IPRO,>3745,<35,south,>635,956
4,5_2024,1,4171.908045977011,2024,NEO 610 IPRO,>3745,<35,south,>635,956
4,5_2024,1,4220.229885057472,2024,NEO 610 IPRO,>3745,<35,south,>635,956
5,5_2024,3,3798.620689655173,2024,NEO 610 IPRO,>3745,<35,south,>635,956
5,5_2024,2,4055.52490421456,2024,NEO 610 IPRO,>3745,<35,south,>635,956
5,5_2024,5,3537.164750957855,2024,NEO 610 IPRO,<3745,<35,south,>635,956
5,5_2024,4,3886.206896551724,2024,NEO 610 IPRO,>3745,<35,south,>635,956
6,5_2024,4,4190.16091954023,2024,NEO 610 IPRO,>3745,<35,south,>635,956
6,5_2024,4,4236.47509578544,2024,NEO 610 IPRO,>3745,<35,south,>635,956
6,5_2024,4,4114.038314176245,2024,NEO 610 IPRO,>3745,<35,south,>635,956
6,5_2024,4,3804.352490421455,2024,NEO 610 IPRO,>3745,<35,south,>635,956
7,5_2024,5,4145.057471264367,2024,NEO 610 IPRO,>3745,<35,south,>635,956
7,5_2024,6,3943.295019157088,2024,NEO 610 IPRO,>3745,<35,south,>635,956
7,5_2024,5,4043.831417624521,2024,NEO 610 IPRO,>3745,<35,south,>635,956
7,5_2024,4,4211.862068965517,2024,NEO 610 IPRO,>3745,<35,south,>635,956
8,5_2024,5,3563.6781609195405,2024,NEO 610 IPRO,<3745,<35,south,>635,956
8,5_2024,5,4190.988505747127,2024,NEO 610 IPRO,>3745,<35,south,>635,956
8,5_2024,6,4042.850574712643,2024,NEO 610 IPRO,>3745,<35,south,>635,956
8,5_2024,5,3762.8352490421457,2024,NEO 610 IPRO,>3745,<35,south,>635,956
9,5_2024,12,3520.2452107279687,2024,NEO 610 IPRO,<3745,<35,south,>635,956
9,5_2024,12,3997.931034482758,2024,NEO 610 IPRO,>3745,<35,south,>635,956
9,5_2024,12,3873.103448275862,2024,NEO 610 IPRO,>3745,<35,south,>635,956
9,5_2024,12,3493.808429118774,2024,NEO 610 IPRO,<3745,<35,south,>635,956
10,5_2024,5,3632.229885057472,2024,NEO 610 IPRO,<3745,<35,south,>635,956
10,5_2024,4,4287.203065134099,2024,NEO 610 IPRO,>3745,<35,south,>635,956
10,5_2024,6,4099.172413793104,2024,NEO 610 IPRO,>3745,<35,south,>635,956
10,5_2024,4,4384,2024,NEO 610 IPRO,>3745,<35,south,>635,956
11,5_2024,5,4141.747126436782,2024,NEO 610 IPRO,>3745,<35,south,>635,956
11,5_2024,4,4494.712643678161,2024,NEO 610 IPRO,>3745,<35,south,>635,956
11,5_2024,5,4393.425287356322,2024,NEO 610 IPRO,>3745,<35,south,>635,956
11,5_2024,6,3934.4827586206898,2024,NEO 610 IPRO,>3745,<35,south,>635,956
12,5_2024,5,4240.153256704981,2024,NEO 610 IPRO,>3745,<35,south,>635,956
12,5_2024,6,4140.689655172414,2024,NEO 610 IPRO,>3745,<35,south,>635,956
12,5_2024,5,4157.624521072797,2024,NEO 610 IPRO,>3745,<35,south,>635,956
12,5_2024,6,4407.295019157088,2024,NEO 610 IPRO,>3745,<35,south,>635,956
13,5_2024,5,4418.681992337165,2024,NEO 610 IPRO,>3745,<35,south,>635,956
13,5_2024,1,4078.9118773946366,2024,NEO 610 IPRO,>3745,<35,south,>635,956
13,5_2024,2,4100.229885057472,2024,NEO 610 IPRO,>3745,<35,south,>635,956
13,5_2024,2,4423.570881226054,2024,NEO 610 IPRO,>3745,<35,south,>635,956
14,5_2024,2,4394.789272030651,2024,NEO 610 IPRO,>3745,<35,south,>635,956
14,5_2024,2,4158.16091954023,2024,NEO 610 IPRO,>3745,<35,south,>635,956
14,5_2024,1,4346.3601532567045,2024,NEO 610 IPRO,>3745,<35,south,>635,956
14,5_2024,3,4308.842911877395,2024,NEO 610 IPRO,>3745,<35,south,>635,956
15,5_2024,3,4151.908045977011,2024,NEO 610 IPRO,>3745,<35,south,>635,956
15,5_2024,3,4331.417624521073,2024,NEO 610 IPRO,>3745,<35,south,>635,956
15,5_2024,4,4201.241379310345,2024,NEO 610 IPRO,>3745,<35,south,>635,956
15,5_2024,2,4192.459770114942,2024,NEO 610 IPRO,>3745,<35,south,>635,956
1,6_2024,20,3258.2,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
1,6_2024,23,3241.5,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
1,6_2024,20,3373.3,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
1,6_2024,19,3355.7,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
2,6_2024,4.5,3353.7,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
2,6_2024,4,3398.3,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
2,6_2024,4.3,3418.6,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
2,6_2024,4.3,3292,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
3,6_2024,2.8,3517,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
3,6_2024,3,3523.9,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
3,6_2024,3,3712.3,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
3,6_2024,3,3595.3,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
4,6_2024,4.2,3591.8,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
4,6_2024,3.2,3496.6,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
4,6_2024,4.2,3573.6,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
4,6_2024,4.2,3569.7,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
5,6_2024,5.8,3266,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
5,6_2024,4.5,3358.1,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
5,6_2024,4.7,3227.5,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
5,6_2024,4.7,3461.8,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
6,6_2024,3.8,3468.3,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
6,6_2024,3.8,3501.7,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
6,6_2024,2.8,3798.8,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
6,6_2024,2.8,3596.7,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
7,6_2024,2.5,3553.4,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
7,6_2024,2.8,3381.3,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
7,6_2024,3,3493.9,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
7,6_2024,3,3507.7,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
8,6_2024,5,3760.5,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
8,6_2024,5.5,3816,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
8,6_2024,5.5,3647.8,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
8,6_2024,5.5,3725,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
9,6_2024,7,3712.3,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
9,6_2024,7,3788.8,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
9,6_2024,5.5,3882.3,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
9,6_2024,7,3477.7,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
10,6_2024,4.5,3478.5,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
10,6_2024,5.5,4581.8,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
10,6_2024,5,3942.6,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
10,6_2024,4.5,3440.6,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
11,6_2024,5.5,3732,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
11,6_2024,5.5,4767.9,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
11,6_2024,5.5,3761.8,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
11,6_2024,5.5,3763.3,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
12,6_2024,3.3,3717.8,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
12,6_2024,3.3,3965.4,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
12,6_2024,2.8,3644.4,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
12,6_2024,2.8,3771.8,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
13,6_2024,4.5,3838.6,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
13,6_2024,3.5,4217.8,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
13,6_2024,4,4025.4,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
13,6_2024,4,4016.1,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
14,6_2024,4.2,3525.9,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
14,6_2024,4.7,4661.4,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
14,6_2024,4.5,3561.4,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
14,6_2024,4,3909.6,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
15,6_2024,3,3295,2024,DM 75I74 IPRO,<3745,<35,north,<635,399
15,6_2024,4,3880,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
15,6_2024,4.3,3941.8,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
15,6_2024,4.3,3946.3,2024,DM 75I74 IPRO,>3745,<35,north,<635,399
1,9_2024,12,2664.661333333333,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
1,9_2024,8,3063.7823999999996,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
1,9_2024,6,2859.8783999999996,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
1,9_2024,8,2739.4559999999997,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
2,9_2024,0,2886.2464,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
2,9_2024,2,3206.2464000000004,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
2,9_2024,2,3177.5744,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
2,9_2024,0,3082.513066666667,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
3,9_2024,0,3446.9717333333338,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
3,9_2024,0,3478.528,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
3,9_2024,2,3375.2576,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
3,9_2024,0,2968.704,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
4,9_2024,5,3137.3055999999997,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
4,9_2024,2,3162.862933333333,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
4,9_2024,2,3214.5919999999996,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
4,9_2024,0,3166.5578666666665,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
5,9_2024,0,3049.983999999999,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
5,9_2024,0,2920.601599999999,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
5,9_2024,0,3013.2479999999996,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
5,9_2024,0,3002.88,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
6,9_2024,0,3137.2799999999997,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
6,9_2024,1,2860.9535999999994,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
6,9_2024,0,2754.2357333333334,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
6,9_2024,1,2946.7135999999996,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
7,9_2024,0,3365.794133333333,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
7,9_2024,0,3298.1930666666663,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
7,9_2024,0,2898.158933333333,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
7,9_2024,1,2828.6719999999996,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
8,9_2024,0,3328.9813333333327,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
8,9_2024,0,3182.1823999999997,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
8,9_2024,0,3078.801066666667,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
8,9_2024,0,3254.5791999999997,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
9,9_2024,3,3042.8160000000003,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
9,9_2024,5,3137.2799999999997,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
9,9_2024,1,3140.130133333333,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
9,9_2024,0,3159.2703999999994,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
10,9_2024,0,2988.7488,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
10,9_2024,2,3776.4608,2024,BMX Olimpo IPRO,>3745,<35,north,<635,486
10,9_2024,0,3005.952,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
10,9_2024,2,3229.0133333333333,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
11,9_2024,0,2716.3135999999995,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
11,9_2024,2,3232.5888,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
11,9_2024,2,3229.4229333333333,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
11,9_2024,0,3067.0848000000005,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
12,9_2024,4,3181.3375999999994,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
12,9_2024,5,3037.2351999999996,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
12,9_2024,0,2946.7135999999996,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
12,9_2024,0,3067.750399999999,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
13,9_2024,5,3278.9503999999997,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
13,9_2024,0,3652.676266666667,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
13,9_2024,0,3203.3791999999994,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
13,9_2024,2,3009.1775999999995,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
14,9_2024,5,2991.889066666666,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
14,9_2024,5,3038.6858666666667,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
14,9_2024,0,3251.0293333333334,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
14,9_2024,1,3038.4639999999995,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
15,9_2024,2,3117.806933333333,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
15,9_2024,2,3569.3055999999992,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
15,9_2024,0,3177.5744,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
15,9_2024,0,3281.1007999999997,2024,BMX Olimpo IPRO,<3745,<35,north,<635,486
1,10_2024,57.5,2516.260536398467,2024,CZ48B32 IPRO,<3745,>35,north,<635,564
1,10_2024,57.5,2569.1954022988507,2024,CZ48B32 IPRO,<3745,>35,north,<635,564
1,10_2024,57.5,2540.2758620689656,2024,CZ48B32 IPRO,<3745,>35,north,<635,564
1,10_2024,59,2464.5057471264363,2024,CZ48B32 IPRO,<3745,>35,north,<635,564
2,10_2024,32.5,2911.289910600256,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
2,10_2024,32.5,2771.3920817369094,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
2,10_2024,32.5,2878.4163473818644,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
2,10_2024,32.5,2932.056194125159,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
3,10_2024,26,3900.791826309068,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
3,10_2024,26,3938.058748403575,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
3,10_2024,26,3711.1025968497233,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
3,10_2024,26,3685.449127288208,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
4,10_2024,30,4096.934865900384,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
4,10_2024,30,4293.23116219668,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
4,10_2024,30,3918.603661132397,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
4,10_2024,30,4280.459770114943,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
5,10_2024,25,3736.44103873989,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
5,10_2024,25,3782.120051085568,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
5,10_2024,25,3848.582375478927,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
5,10_2024,25,3985.185185185185,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
6,10_2024,26,3057.488292890592,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
6,10_2024,26,3077.939548744147,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
6,10_2024,26,3068.939974457215,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
6,10_2024,26,3296.704980842912,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
7,10_2024,30,3248.1481481481483,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
7,10_2024,30,3173.690932311622,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
7,10_2024,30,3192.234993614304,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
7,10_2024,30,3172.6351638995316,2024,CZ48B32 IPRO,<3745,<35,north,<635,564
8,10_2024,26,4463.277990634313,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
8,10_2024,26,4337.590464027246,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
8,10_2024,26,4493.137505321412,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
8,10_2024,26,4255.240527884206,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
9,10_2024,51,3191.281396338867,2024,CZ48B32 IPRO,<3745,>35,north,<635,564
9,10_2024,51,3094.4231587909753,2024,CZ48B32 IPRO,<3745,>35,north,<635,564
9,10_2024,51,2986.4623243933593,2024,CZ48B32 IPRO,<3745,>35,north,<635,564
9,10_2024,51,2967.0498084291194,2024,CZ48B32 IPRO,<3745,>35,north,<635,564
10,10_2024,45,4227.2030651341,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
10,10_2024,45,4121.787994891443,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
10,10_2024,45,4182.835249042146,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
10,10_2024,45,4188.3354618986805,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
11,10_2024,39,4190.344827586207,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
11,10_2024,39,3930.557684120902,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
11,10_2024,39,3902.222222222222,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
11,10_2024,39,4028.071519795657,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
12,10_2024,41.5,4430.549169859515,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
12,10_2024,41.5,4460.791826309067,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
12,10_2024,41.5,4433.128991060024,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
12,10_2024,41.5,4255.768412090251,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
13,10_2024,36,4040.153256704981,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
13,10_2024,36,4023.75478927203,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
13,10_2024,36,3963.473818646232,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
13,10_2024,36,3986.036611323968,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
14,10_2024,45,3967.9182630906766,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
14,10_2024,45,3784.8275862068967,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
14,10_2024,45,3774.082588335462,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
14,10_2024,45,3791.230310770541,2024,CZ48B32 IPRO,>3745,>35,north,<635,564
15,10_2024,32.5,4305.900383141761,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
15,10_2024,32.5,4203.925074499787,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
15,10_2024,32.5,4167.816091954023,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
15,10_2024,32.5,4074.806300553427,2024,CZ48B32 IPRO,>3745,<35,north,<635,564
1,11_2024,40,2946.360153256705,2024,CZ 48B32 IPRO,<3745,>35,north,>635,911
